"","time_conv","f_id_sens","f_id_bin","f_id_bin_rev"
"867",2009-02-24,116,0,1
"868",2009-02-25,0,1,0
"869",2009-02-26,0,1,0
"870",2009-02-27,0,1,0
"871",2009-02-28,0,1,0
"872",2009-03-01,0,1,0
"873",2009-03-02,0,1,0
"874",2009-03-03,0,1,0
"875",2009-03-04,0,1,0
"876",2009-03-05,0,1,0
"877",2009-03-06,98,0,1
"878",2009-03-07,264,0,1
"879",2009-03-08,2,1,0
"880",2009-03-09,58,1,0
"881",2009-03-10,0,1,0
"882",2009-03-11,158,0,1
"883",2009-03-12,0,1,0
"884",2009-03-13,22,1,0
"885",2009-03-14,0,1,0
"886",2009-03-15,84,0,1
"887",2009-03-16,0,1,0
"888",2009-03-17,0,1,0
"889",2009-03-18,116,0,1
"890",2009-03-19,130,0,1
"891",2009-03-20,46,1,0
"892",2009-03-21,0,1,0
"893",2009-03-22,84,0,1
"894",2009-03-23,40,1,0
"895",2009-03-24,174,0,1
"896",2009-03-25,0,1,0
"897",2009-03-26,34,1,0
"898",2009-03-27,0,1,0
"899",2009-03-28,0,1,0
"900",2009-03-29,0,1,0
"901",2009-03-30,0,1,0
"902",2009-03-31,0,1,0
"903",2009-04-01,0,1,0
"904",2009-04-02,0,1,0
"905",2009-04-03,0,1,0
"906",2009-04-04,0,1,0
"907",2009-04-05,0,1,0
"908",2009-04-06,0,1,0
"909",2009-04-07,0,1,0
"910",2009-04-08,0,1,0
"911",2009-04-09,0,1,0
"912",2009-04-10,0,1,0
"913",2009-04-11,0,1,0
"914",2009-04-12,0,1,0
"915",2009-04-13,0,1,0
"916",2009-04-14,0,1,0
"917",2009-04-15,0,1,0
"918",2009-04-16,0,1,0
"919",2009-04-17,0,1,0
"920",2009-04-18,0,1,0
"921",2009-04-19,0,1,0
"922",2009-04-20,0,1,0
"923",2009-04-21,0,1,0
"924",2009-04-22,46,1,0
"925",2009-04-23,124,0,1
"926",2009-04-24,0,1,0
"927",2009-04-25,0,1,0
"928",2009-04-26,0,1,0
"929",2009-04-27,0,1,0
"930",2009-04-28,0,1,0
"931",2009-04-29,18,1,0
"932",2009-04-30,24,1,0
"933",2009-05-01,8,1,0
"934",2009-05-02,124,0,1
"935",2009-05-03,0,1,0
"936",2009-05-04,58,1,0
"937",2009-05-05,16,1,0
"938",2009-05-06,2,1,0
"939",2009-05-07,0,1,0
"940",2009-05-08,0,1,0
"941",2009-05-09,0,1,0
"942",2009-05-10,0,1,0
"943",2009-05-11,0,1,0
"944",2009-05-12,0,1,0
"945",2009-05-13,0,1,0
"946",2009-05-14,0,1,0
"947",2009-05-15,0,1,0
"948",2009-05-16,0,1,0
"949",2009-05-17,0,1,0
"950",2009-05-18,0,1,0
"951",2009-05-19,0,1,0
"952",2009-05-20,0,1,0
"953",2009-05-21,0,1,0
"954",2009-05-22,0,1,0
"955",2009-05-23,0,1,0
"956",2009-05-24,0,1,0
"957",2009-05-25,0,1,0
"958",2009-05-26,0,1,0
"959",2009-05-27,126,0,1
"960",2009-05-28,82,0,1
"961",2009-05-29,162,0,1
"962",2009-05-30,0,1,0
"963",2009-05-31,0,1,0
"964",2009-06-01,0,1,0
"965",2009-06-02,84,0,1
"966",2009-06-03,124,0,1
"967",2009-06-04,0,1,0
"968",2009-06-05,0,1,0
"969",2009-06-06,0,1,0
"970",2009-06-07,0,1,0
"971",2009-06-08,0,1,0
"972",2009-06-09,0,1,0
"973",2009-06-10,0,1,0
"974",2009-06-11,10,1,0
"975",2009-06-12,0,1,0
"976",2009-06-13,0,1,0
"977",2009-06-14,0,1,0
"978",2009-06-15,0,1,0
"979",2009-06-16,2,1,0
"980",2009-06-17,0,1,0
"981",2009-06-18,0,1,0
"982",2009-06-19,6,1,0
"983",2009-06-20,110,0,1
"984",2009-06-21,156,0,1
"985",2009-06-22,170,0,1
"986",2009-06-23,214,0,1
"987",2009-06-24,0,1,0
"988",2009-06-25,0,1,0
"989",2009-06-26,0,1,0
"990",2009-06-27,0,1,0
"991",2009-06-28,0,1,0
"992",2009-06-29,0,1,0
"993",2009-06-30,0,1,0
"994",2009-07-01,0,1,0
"995",2009-07-02,0,1,0
"996",2009-07-03,0,1,0
"997",2009-07-04,0,1,0
"998",2009-07-05,0,1,0
"999",2009-07-06,0,1,0
"1000",2009-07-07,0,1,0
"1001",2009-07-08,38,1,0
"1002",2009-07-09,0,1,0
"1003",2009-07-10,32,1,0
"1004",2009-07-11,0,1,0
"1005",2009-07-12,0,1,0
"1006",2009-07-13,0,1,0
"1007",2009-07-14,0,1,0
"1008",2009-07-15,0,1,0
"1009",2009-07-16,0,1,0
"1010",2009-07-17,0,1,0
"1011",2009-07-18,70,1,0
"1012",2009-07-19,0,1,0
"1013",2009-07-20,0,1,0
"1014",2009-07-21,0,1,0
"1015",2009-07-22,0,1,0
"1016",2009-07-23,0,1,0
"1017",2009-07-24,0,1,0
"1018",2009-07-25,140,0,1
"1019",2009-07-26,0,1,0
"1020",2009-07-27,0,1,0
"1021",2009-07-28,0,1,0
"1022",2009-07-29,0,1,0
"1023",2009-07-30,0,1,0
"1024",2009-07-31,0,1,0
"1025",2009-08-01,0,1,0
"1026",2009-08-02,0,1,0
"1027",2009-08-03,0,1,0
"1028",2009-08-04,40,1,0
"1029",2009-08-05,0,1,0
"1030",2009-08-06,0,1,0
"1031",2009-08-07,0,1,0
"1032",2009-08-08,0,1,0
"1033",2009-08-09,0,1,0
"1034",2009-08-10,0,1,0
"1035",2009-08-11,0,1,0
"1036",2009-08-12,0,1,0
"1037",2009-08-13,0,1,0
"1038",2009-08-14,0,1,0
"1039",2009-08-15,0,1,0
"1040",2009-08-16,0,1,0
"1041",2009-08-17,0,1,0
"1042",2009-08-18,0,1,0
"1043",2009-08-19,0,1,0
"1044",2009-08-20,0,1,0
"1045",2009-08-21,0,1,0
"1046",2009-08-22,0,1,0
"1047",2009-08-23,0,1,0
"1048",2009-08-24,0,1,0
"1049",2009-08-25,0,1,0
"1050",2009-08-26,0,1,0
"1051",2009-08-27,0,1,0
"1052",2009-08-28,0,1,0
"1053",2009-08-29,16,1,0
"1054",2009-08-30,2,1,0
"1055",2009-08-31,0,1,0
"1056",2009-09-01,0,1,0
"1057",2009-09-02,0,1,0
"1058",2009-09-03,0,1,0
"1059",2009-09-04,22,1,0
"1060",2009-09-05,100,0,1
"1061",2009-09-06,0,1,0
"1062",2009-09-07,0,1,0
"1063",2009-09-08,0,1,0
"1064",2009-09-09,0,1,0
"1065",2009-09-10,0,1,0
"1066",2009-09-11,0,1,0
"1067",2009-09-12,0,1,0
"1068",2009-09-13,0,1,0
"1069",2009-09-14,0,1,0
"1070",2009-09-15,0,1,0
"1071",2009-09-16,0,1,0
"1072",2009-09-17,0,1,0
"1073",2009-09-18,0,1,0
"1074",2009-09-19,0,1,0
"1075",2009-09-20,0,1,0
"1076",2009-09-21,0,1,0
"1077",2009-09-22,0,1,0
"1078",2009-09-23,0,1,0
"1079",2009-09-24,0,1,0
"1080",2009-09-25,0,1,0
"1081",2009-09-26,0,1,0
"1082",2009-09-27,0,1,0
"1083",2009-09-28,0,1,0
"1084",2009-09-29,0,1,0
"1085",2009-09-30,0,1,0
"1086",2009-10-01,0,1,0
"1087",2009-10-02,0,1,0
"1088",2009-10-03,0,1,0
"1089",2009-10-04,0,1,0
"1090",2009-10-05,0,1,0
"1091",2009-10-06,0,1,0
"1092",2009-10-07,0,1,0
"1093",2009-10-08,0,1,0
"1094",2009-10-09,0,1,0
"1095",2009-10-10,0,1,0
"1096",2009-10-11,0,1,0
"1097",2009-10-12,140,0,1
"1098",2009-10-13,260,0,1
"1099",2009-10-14,190,0,1
"1100",2009-10-15,0,1,0
"1101",2009-10-16,8,1,0
"1102",2009-10-17,92,0,1
"1103",2009-10-18,60,1,0
"1104",2009-10-19,0,1,0
"1105",2009-10-20,0,1,0
"1106",2009-10-21,0,1,0
"1107",2009-10-22,0,1,0
"1108",2009-10-23,0,1,0
"1109",2009-10-24,6,1,0
"1110",2009-10-25,0,1,0
"1111",2009-10-26,0,1,0
"1112",2009-10-27,0,1,0
"1113",2009-10-28,0,1,0
"1114",2009-10-29,0,1,0
"1115",2009-10-30,0,1,0
"1116",2009-10-31,0,1,0
"1117",2009-11-01,0,1,0
"1118",2009-11-02,0,1,0
"1119",2009-11-03,54,1,0
"1120",2009-11-04,0,1,0
"1121",2009-11-05,0,1,0
"1122",2009-11-06,0,1,0
"1123",2009-11-07,0,1,0
"1124",2009-11-08,0,1,0
"1125",2009-11-09,0,1,0
"1126",2009-11-10,0,1,0
"1127",2009-11-11,0,1,0
"1128",2009-11-12,0,1,0
"1129",2009-11-13,0,1,0
"1130",2009-11-14,0,1,0
"1131",2009-11-15,0,1,0
"1132",2009-11-16,0,1,0
"1133",2009-11-17,0,1,0
"1134",2009-11-18,0,1,0
"1135",2009-11-19,0,1,0
"1136",2009-11-20,0,1,0
"1137",2009-11-21,0,1,0
"1138",2009-11-22,0,1,0
"1139",2009-11-23,0,1,0
"1140",2009-11-24,0,1,0
"1141",2009-11-25,0,1,0
"1142",2009-11-26,0,1,0
"1143",2009-11-27,0,1,0
"1144",2009-11-28,0,1,0
"1145",2009-11-29,0,1,0
"1146",2009-11-30,0,1,0
"1147",2009-12-01,2,1,0
"1148",2009-12-02,0,1,0
"1149",2009-12-03,0,1,0
"1150",2009-12-04,14,1,0
"1151",2009-12-05,0,1,0
"1152",2009-12-06,0,1,0
"1153",2009-12-07,0,1,0
"1154",2009-12-08,62,1,0
"1155",2009-12-09,0,1,0
"1156",2009-12-10,2,1,0
"1157",2009-12-11,100,0,1
"1158",2009-12-12,2,1,0
"1159",2009-12-13,0,1,0
"1160",2009-12-14,0,1,0
"1161",2009-12-15,0,1,0
"1162",2009-12-16,0,1,0
"1163",2009-12-17,0,1,0
"1164",2009-12-18,0,1,0
"1165",2009-12-19,124,0,1
"1166",2009-12-20,0,1,0
"1167",2009-12-21,0,1,0
"1168",2009-12-22,0,1,0
"1169",2009-12-23,0,1,0
"1170",2009-12-24,0,1,0
"1171",2009-12-25,6,1,0
"1172",2009-12-26,0,1,0
"1173",2009-12-27,0,1,0
"1174",2009-12-28,0,1,0
"1175",2009-12-29,0,1,0
"1176",2009-12-30,0,1,0
"1177",2009-12-31,0,1,0
"1178",2010-01-01,0,1,0
"1179",2010-01-02,236,0,1
"1180",2010-01-03,0,1,0
"1181",2010-01-04,0,1,0
"1182",2010-01-05,0,1,0
"1183",2010-01-06,0,1,0
"1184",2010-01-07,0,1,0
"1185",2010-01-08,0,1,0
"1186",2010-01-09,0,1,0
"1187",2010-01-10,0,1,0
"1188",2010-01-11,0,1,0
"1189",2010-01-12,0,1,0
"1190",2010-01-13,0,1,0
"1191",2010-01-14,0,1,0
"1192",2010-01-15,0,1,0
"1193",2010-01-16,0,1,0
"1194",2010-01-17,0,1,0
"1195",2010-01-18,0,1,0
"1196",2010-01-19,0,1,0
"1197",2010-01-20,0,1,0
"1198",2010-01-21,0,1,0
"1199",2010-01-22,0,1,0
"1200",2010-01-23,0,1,0
"1201",2010-01-24,0,1,0
"1202",2010-01-25,0,1,0
"1203",2010-01-26,0,1,0
"1204",2010-01-27,0,1,0
"1205",2010-01-28,44,1,0
"1206",2010-01-29,0,1,0
"1207",2010-01-30,90,0,1
"1208",2010-01-31,184,0,1
"1209",2010-02-01,0,1,0
"1210",2010-02-02,0,1,0
"1211",2010-02-03,0,1,0
"1212",2010-02-04,0,1,0
"1213",2010-02-05,0,1,0
"1214",2010-02-06,0,1,0
"1215",2010-02-07,0,1,0
"1216",2010-02-08,0,1,0
"1217",2010-02-09,0,1,0
"1218",2010-02-10,32,1,0
"1219",2010-02-11,0,1,0
"1220",2010-02-12,0,1,0
"1221",2010-02-13,0,1,0
"1222",2010-02-14,0,1,0
"1223",2010-02-15,0,1,0
"1224",2010-02-16,0,1,0
"1225",2010-02-17,0,1,0
"1226",2010-02-18,0,1,0
"1227",2010-02-19,0,1,0
"1228",2010-02-20,156,0,1
"1229",2010-02-21,0,1,0
"1230",2010-02-22,0,1,0
"1231",2010-02-23,0,1,0
"1232",2010-02-24,0,1,0
"1233",2010-02-25,0,1,0
"1234",2010-02-26,8,1,0
"1235",2010-02-27,0,1,0
"1236",2010-02-28,0,1,0
"1237",2010-03-01,0,1,0
"1238",2010-03-02,0,1,0
"1239",2010-03-03,0,1,0
"1240",2010-03-04,26,1,0
"1241",2010-03-05,272,0,1
"1242",2010-03-06,44,1,0
"1243",2010-03-07,0,1,0
"1244",2010-03-08,0,1,0
"1245",2010-03-09,0,1,0
"1246",2010-03-10,0,1,0
"1247",2010-03-11,0,1,0
"1248",2010-03-12,0,1,0
"1249",2010-03-13,0,1,0
"1250",2010-03-14,34,1,0
"1251",2010-03-15,240,0,1
"1252",2010-03-16,80,0,1
"1253",2010-03-17,0,1,0
"1254",2010-03-18,0,1,0
"1255",2010-03-19,0,1,0
"1256",2010-03-20,0,1,0
"1257",2010-03-21,0,1,0
"1258",2010-03-22,0,1,0
"1259",2010-03-23,0,1,0
"1260",2010-03-24,0,1,0
"1261",2010-03-25,0,1,0
"1262",2010-03-26,0,1,0
"1263",2010-03-27,0,1,0
"1264",2010-03-28,0,1,0
"1265",2010-03-29,0,1,0
"1266",2010-03-30,0,1,0
"1267",2010-03-31,0,1,0
"1268",2010-04-01,24,1,0
"1269",2010-04-02,0,1,0
"1270",2010-04-03,0,1,0
"1271",2010-04-04,0,1,0
"1272",2010-04-05,140,0,1
"1273",2010-04-06,0,1,0
"1274",2010-04-07,0,1,0
"1275",2010-04-08,0,1,0
"1276",2010-04-09,0,1,0
"1277",2010-04-10,100,0,1
"1278",2010-04-11,0,1,0
"1279",2010-04-12,0,1,0
"1280",2010-04-13,0,1,0
"1281",2010-04-14,14,1,0
"1282",2010-04-15,0,1,0
"1283",2010-04-16,0,1,0
"1284",2010-04-17,0,1,0
"1285",2010-04-18,0,1,0
"1286",2010-04-19,20,1,0
"1287",2010-04-20,0,1,0
"1288",2010-04-21,0,1,0
"1289",2010-04-22,0,1,0
"1290",2010-04-23,0,1,0
"1291",2010-04-24,0,1,0
"1292",2010-04-25,0,1,0
"1293",2010-04-26,0,1,0
"1294",2010-04-27,0,1,0
"1295",2010-04-28,0,1,0
"1296",2010-04-29,0,1,0
"1297",2010-04-30,0,1,0
"1298",2010-05-01,0,1,0
"1299",2010-05-02,0,1,0
"1300",2010-05-03,0,1,0
"1301",2010-05-04,0,1,0
"1302",2010-05-05,0,1,0
"1303",2010-05-06,0,1,0
"1304",2010-05-07,0,1,0
"1305",2010-05-08,0,1,0
"1306",2010-05-09,0,1,0
"1307",2010-05-10,0,1,0
"1308",2010-05-11,0,1,0
"1309",2010-05-12,0,1,0
"1310",2010-05-13,0,1,0
"1311",2010-05-14,0,1,0
"1312",2010-05-15,150,0,1
"1313",2010-05-16,252,0,1
"1314",2010-05-17,138,0,1
"1315",2010-05-18,178,0,1
"1316",2010-05-19,150,0,1
"1317",2010-05-20,122,0,1
"1318",2010-05-21,6,1,0
"1319",2010-05-22,0,1,0
"1320",2010-05-23,0,1,0
"1321",2010-05-24,0,1,0
"1322",2010-05-25,0,1,0
"1323",2010-05-26,0,1,0
"1324",2010-05-27,0,1,0
"1325",2010-05-28,0,1,0
"1326",2010-05-29,0,1,0
"1327",2010-05-30,10,1,0
"1328",2010-05-31,194,0,1
"1329",2010-06-01,160,0,1
"1330",2010-06-02,250,0,1
"1331",2010-06-03,50,1,0
"1332",2010-06-04,0,1,0
"1333",2010-06-05,0,1,0
"1334",2010-06-06,0,1,0
"1335",2010-06-07,0,1,0
"1336",2010-06-08,0,1,0
"1337",2010-06-09,0,1,0
"1338",2010-06-10,0,1,0
"1339",2010-06-11,0,1,0
"1340",2010-06-12,0,1,0
"1341",2010-06-13,0,1,0
"1342",2010-06-14,0,1,0
"1343",2010-06-15,0,1,0
"1344",2010-06-16,0,1,0
"1345",2010-06-17,0,1,0
"1346",2010-06-18,0,1,0
"1347",2010-06-19,0,1,0
"1348",2010-06-20,90,0,1
"1349",2010-06-21,56,1,0
"1350",2010-06-22,26,1,0
"1351",2010-06-23,0,1,0
"1352",2010-06-24,0,1,0
"1353",2010-06-25,0,1,0
"1354",2010-06-26,0,1,0
"1355",2010-06-27,0,1,0
"1356",2010-06-28,0,1,0
"1357",2010-06-29,0,1,0
"1358",2010-06-30,0,1,0
"1359",2010-07-01,0,1,0
"1360",2010-07-02,0,1,0
"1361",2010-07-03,0,1,0
"1362",2010-07-04,0,1,0
"1363",2010-07-05,0,1,0
"1364",2010-07-06,72,1,0
"1365",2010-07-07,0,1,0
"1366",2010-07-08,0,1,0
"1367",2010-07-09,0,1,0
"1368",2010-07-10,0,1,0
"1369",2010-07-11,0,1,0
"1370",2010-07-12,0,1,0
"1371",2010-07-13,0,1,0
"1372",2010-07-14,0,1,0
"1373",2010-07-15,0,1,0
"1374",2010-07-16,0,1,0
"1375",2010-07-17,0,1,0
"1376",2010-07-18,14,1,0
"1377",2010-07-19,0,1,0
"1378",2010-07-20,0,1,0
"1379",2010-07-21,0,1,0
"1380",2010-07-22,0,1,0
"1381",2010-07-23,40,1,0
"1382",2010-07-24,252,0,1
"1383",2010-07-25,150,0,1
"1384",2010-07-26,0,1,0
"1385",2010-07-27,96,0,1
"1386",2010-07-28,0,1,0
"1387",2010-07-29,0,1,0
"1388",2010-07-30,82,0,1
"1389",2010-07-31,0,1,0
"1390",2010-08-01,0,1,0
"1391",2010-08-02,0,1,0
"1392",2010-08-03,102,0,1
"1393",2010-08-04,0,1,0
"1394",2010-08-05,0,1,0
"1395",2010-08-06,58,1,0
"1396",2010-08-07,0,1,0
"1397",2010-08-08,0,1,0
"1398",2010-08-09,0,1,0
"1399",2010-08-10,0,1,0
"1400",2010-08-11,0,1,0
"1401",2010-08-12,0,1,0
"1402",2010-08-13,0,1,0
"1403",2010-08-14,0,1,0
"1404",2010-08-15,0,1,0
"1405",2010-08-16,0,1,0
"1406",2010-08-17,0,1,0
"1407",2010-08-18,0,1,0
"1408",2010-08-19,0,1,0
"1409",2010-08-20,0,1,0
"1410",2010-08-21,0,1,0
"1411",2010-08-22,0,1,0
"1412",2010-08-23,0,1,0
"1413",2010-08-24,0,1,0
"1414",2010-08-25,0,1,0
"1415",2010-08-26,0,1,0
"1416",2010-08-27,0,1,0
"1417",2010-08-28,140,0,1
"1418",2010-08-29,16,1,0
"1419",2010-08-30,76,0,1
"1420",2010-08-31,192,0,1
"1421",2010-09-01,0,1,0
"1422",2010-09-02,0,1,0
"1423",2010-09-03,0,1,0
"1424",2010-09-04,0,1,0
"1425",2010-09-05,0,1,0
"1426",2010-09-06,0,1,0
"1427",2010-09-07,0,1,0
"1428",2010-09-08,0,1,0
"1429",2010-09-09,0,1,0
"1430",2010-09-10,0,1,0
"1431",2010-09-11,0,1,0
"1432",2010-09-12,0,1,0
"1433",2010-09-13,76,0,1
"1434",2010-09-14,0,1,0
"1435",2010-09-15,0,1,0
"1436",2010-09-16,0,1,0
"1437",2010-09-17,0,1,0
"1438",2010-09-18,0,1,0
"1439",2010-09-19,0,1,0
"1440",2010-09-20,0,1,0
"1441",2010-09-21,0,1,0
"1442",2010-09-22,0,1,0
"1443",2010-09-23,0,1,0
"1444",2010-09-24,0,1,0
"1445",2010-09-25,48,1,0
"1446",2010-09-26,86,0,1
"1447",2010-09-27,0,1,0
"1448",2010-09-28,0,1,0
"1449",2010-09-29,0,1,0
"1450",2010-09-30,0,1,0
"1451",2010-10-01,0,1,0
"1452",2010-10-02,0,1,0
"1453",2010-10-03,0,1,0
"1454",2010-10-04,0,1,0
"1455",2010-10-05,0,1,0
"1456",2010-10-06,0,1,0
"1457",2010-10-07,0,1,0
"1458",2010-10-08,0,1,0
"1459",2010-10-09,0,1,0
"1460",2010-10-10,0,1,0
"1461",2010-10-11,0,1,0
"1462",2010-10-12,0,1,0
"1463",2010-10-13,0,1,0
"1464",2010-10-14,0,1,0
"1465",2010-10-15,0,1,0
"1466",2010-10-16,0,1,0
"1467",2010-10-17,0,1,0
"1468",2010-10-18,0,1,0
"1469",2010-10-19,0,1,0
"1470",2010-10-20,108,0,1
"1471",2010-10-21,0,1,0
"1472",2010-10-22,0,1,0
"1473",2010-10-23,0,1,0
"1474",2010-10-24,0,1,0
"1475",2010-10-25,10,1,0
"1476",2010-10-26,0,1,0
"1477",2010-10-27,0,1,0
"1478",2010-10-28,0,1,0
"1479",2010-10-29,0,1,0
"1480",2010-10-30,0,1,0
"1481",2010-10-31,0,1,0
"1482",2010-11-01,0,1,0
"1483",2010-11-02,0,1,0
"1484",2010-11-03,0,1,0
"1485",2010-11-04,0,1,0
"1486",2010-11-05,0,1,0
"1487",2010-11-06,0,1,0
"1488",2010-11-07,0,1,0
"1489",2010-11-08,0,1,0
"1490",2010-11-09,0,1,0
"1491",2010-11-10,0,1,0
"1492",2010-11-11,0,1,0
"1493",2010-11-12,0,1,0
"1494",2010-11-13,0,1,0
"1495",2010-11-14,0,1,0
"1496",2010-11-15,0,1,0
"1497",2010-11-16,0,1,0
"1498",2010-11-17,0,1,0
"1499",2010-11-18,0,1,0
"1500",2010-11-19,0,1,0
"1501",2010-11-20,0,1,0
"1502",2010-11-21,0,1,0
"1503",2010-11-22,0,1,0
"1504",2010-11-23,104,0,1
"1505",2010-11-24,90,0,1
"1506",2010-11-25,0,1,0
"1507",2010-11-26,132,0,1
"1508",2010-11-27,6,1,0
"1509",2010-11-28,0,1,0
"1510",2010-11-29,14,1,0
"1511",2010-11-30,0,1,0
"1512",2010-12-01,0,1,0
"1513",2010-12-02,0,1,0
"1514",2010-12-03,0,1,0
"1515",2010-12-04,0,1,0
"1516",2010-12-05,0,1,0
"1517",2010-12-06,0,1,0
"1518",2010-12-07,0,1,0
"1519",2010-12-08,0,1,0
"1520",2010-12-09,190,0,1
"1521",2010-12-10,150,0,1
"1522",2010-12-11,0,1,0
"1523",2010-12-12,78,0,1
"1524",2010-12-13,134,0,1
"1525",2010-12-14,104,0,1
"1526",2010-12-15,244,0,1
"1527",2010-12-16,20,1,0
"1528",2010-12-17,0,1,0
"1529",2010-12-18,0,1,0
"1530",2010-12-19,0,1,0
"1531",2010-12-20,0,1,0
"1532",2010-12-21,0,1,0
"1533",2010-12-22,0,1,0
"1534",2010-12-23,0,1,0
"1535",2010-12-24,0,1,0
"1536",2010-12-25,6,1,0
"1537",2010-12-26,20,1,0
"1538",2010-12-27,0,1,0
"1539",2010-12-28,0,1,0
"1540",2010-12-29,0,1,0
"1541",2010-12-30,0,1,0
"1542",2010-12-31,0,1,0
"1543",2011-01-01,0,1,0
"1544",2011-01-02,0,1,0
"1545",2011-01-03,0,1,0
"1546",2011-01-04,0,1,0
"1547",2011-01-05,0,1,0
"1548",2011-01-06,0,1,0
"1549",2011-01-07,0,1,0
"1550",2011-01-08,0,1,0
"1551",2011-01-09,0,1,0
"1552",2011-01-10,0,1,0
"1553",2011-01-11,0,1,0
"1554",2011-01-12,0,1,0
"1555",2011-01-13,0,1,0
"1556",2011-01-14,0,1,0
"1557",2011-01-15,0,1,0
"1558",2011-01-16,0,1,0
"1559",2011-01-17,0,1,0
"1560",2011-01-18,0,1,0
"1561",2011-01-19,90,0,1
"1562",2011-01-20,90,0,1
"1563",2011-01-21,32,1,0
"1564",2011-01-22,0,1,0
"1565",2011-01-23,0,1,0
"1566",2011-01-24,10,1,0
"1567",2011-01-25,0,1,0
"1568",2011-01-26,0,1,0
"1569",2011-01-27,0,1,0
"1570",2011-01-28,0,1,0
"1571",2011-01-29,0,1,0
"1572",2011-01-30,0,1,0
"1573",2011-01-31,0,1,0
"1574",2011-02-01,0,1,0
"1575",2011-02-02,0,1,0
"1576",2011-02-03,0,1,0
"1577",2011-02-04,0,1,0
"1578",2011-02-05,0,1,0
"1579",2011-02-06,0,1,0
"1580",2011-02-07,0,1,0
"1581",2011-02-08,0,1,0
"1582",2011-02-09,0,1,0
"1583",2011-02-10,0,1,0
"1584",2011-02-11,0,1,0
"1585",2011-02-12,0,1,0
"1586",2011-02-13,0,1,0
"1587",2011-02-14,0,1,0
"1588",2011-02-15,0,1,0
"1589",2011-02-16,0,1,0
"1590",2011-02-17,0,1,0
"1591",2011-02-18,0,1,0
"1592",2011-02-19,0,1,0
"1593",2011-02-20,0,1,0
"1594",2011-02-21,0,1,0
"1595",2011-02-22,0,1,0
"1596",2011-02-23,70,1,0
"1597",2011-02-24,0,1,0
"1598",2011-02-25,0,1,0
"1599",2011-02-26,0,1,0
"1600",2011-02-27,0,1,0
"1601",2011-02-28,0,1,0
"1602",2011-03-01,0,1,0
"1603",2011-03-02,0,1,0
"1604",2011-03-03,0,1,0
"1605",2011-03-04,0,1,0
"1606",2011-03-05,0,1,0
"1607",2011-03-06,0,1,0
"1608",2011-03-07,0,1,0
"1609",2011-03-08,0,1,0
"1610",2011-03-09,0,1,0
"1611",2011-03-10,0,1,0
"1612",2011-03-11,0,1,0
"1613",2011-03-12,0,1,0
"1614",2011-03-13,0,1,0
"1615",2011-03-14,0,1,0
"1616",2011-03-15,0,1,0
"1617",2011-03-16,0,1,0
"1618",2011-03-17,0,1,0
"1619",2011-03-18,126,0,1
"1620",2011-03-19,18,1,0
"1621",2011-03-20,0,1,0
"1622",2011-03-21,0,1,0
"1623",2011-03-22,0,1,0
"1624",2011-03-23,0,1,0
"1625",2011-03-24,0,1,0
"1626",2011-03-25,0,1,0
"1627",2011-03-26,0,1,0
"1628",2011-03-27,0,1,0
"1629",2011-03-28,0,1,0
"1630",2011-03-29,0,1,0
"1631",2011-03-30,0,1,0
"1632",2011-03-31,0,1,0
"1633",2011-04-01,0,1,0
"1634",2011-04-02,0,1,0
"1635",2011-04-03,0,1,0
"1636",2011-04-04,140,0,1
"1637",2011-04-05,52,1,0
"1638",2011-04-06,0,1,0
"1639",2011-04-07,0,1,0
"1640",2011-04-08,116,0,1
"1641",2011-04-09,92,0,1
"1642",2011-04-10,20,1,0
"1643",2011-04-11,0,1,0
"1644",2011-04-12,122,0,1
"1645",2011-04-13,252,0,1
"1646",2011-04-14,0,1,0
"1647",2011-04-15,0,1,0
"1648",2011-04-16,0,1,0
"1649",2011-04-17,0,1,0
"1650",2011-04-18,0,1,0
"1651",2011-04-19,0,1,0
"1652",2011-04-20,0,1,0
"1653",2011-04-21,0,1,0
"1654",2011-04-22,0,1,0
"1655",2011-04-23,0,1,0
"1656",2011-04-24,0,1,0
"1657",2011-04-25,0,1,0
"1658",2011-04-26,0,1,0
"1659",2011-04-27,0,1,0
"1660",2011-04-28,0,1,0
"1661",2011-04-29,0,1,0
"1662",2011-04-30,0,1,0
"1663",2011-05-01,0,1,0
"1664",2011-05-02,0,1,0
"1665",2011-05-03,32,1,0
"1666",2011-05-04,0,1,0
"1667",2011-05-05,0,1,0
"1668",2011-05-06,0,1,0
"1669",2011-05-07,0,1,0
"1670",2011-05-08,8,1,0
"1671",2011-05-09,0,1,0
"1672",2011-05-10,0,1,0
"1673",2011-05-11,0,1,0
"1674",2011-05-12,0,1,0
"1675",2011-05-13,0,1,0
"1676",2011-05-14,0,1,0
"1677",2011-05-15,210,0,1
"1678",2011-05-16,102,0,1
"1679",2011-05-17,0,1,0
"1680",2011-05-18,0,1,0
"1681",2011-05-19,0,1,0
"1682",2011-05-20,0,1,0
"1683",2011-05-21,0,1,0
"1684",2011-05-22,0,1,0
"1685",2011-05-23,0,1,0
"1686",2011-05-24,0,1,0
"1687",2011-05-25,0,1,0
"1688",2011-05-26,0,1,0
"1689",2011-05-27,62,1,0
"1690",2011-05-28,36,1,0
"1691",2011-05-29,0,1,0
"1692",2011-05-30,0,1,0
"1693",2011-05-31,0,1,0
"1694",2011-06-01,0,1,0
"1695",2011-06-02,0,1,0
